protID,filesize,which.repo
ACW82995.1,20890665,ESM1b_IEDB_LBCE_proteins_9
ACX32362.1,3068007,ESM1b_IEDB_LBCE_proteins_9
ACX32376.1,3040682,ESM1b_IEDB_LBCE_proteins_9
ACX32407.1,5424362,ESM1b_IEDB_LBCE_proteins_9
ACX54354.2,21104581,ESM1b_IEDB_LBCE_proteins_9
ACX85868.1,13604479,ESM1b_IEDB_LBCE_proteins_9
ACY00666.1,13524916,ESM1b_IEDB_LBCE_proteins_9
ACY02872.1,369466,ESM1b_IEDB_LBCE_proteins_9
ACY06683.1,555570,ESM1b_IEDB_LBCE_proteins_9
ACY35989.1,1514268,ESM1b_IEDB_LBCE_proteins_9
ACY38598.1,1530492,ESM1b_IEDB_LBCE_proteins_9
ACY56724.1,972170,ESM1b_IEDB_LBCE_proteins_9
ACY56730.1,972086,ESM1b_IEDB_LBCE_proteins_9
ACY56731.1,971878,ESM1b_IEDB_LBCE_proteins_9
ACY56750.1,774904,ESM1b_IEDB_LBCE_proteins_9
ACY64760.1,2085759,ESM1b_IEDB_LBCE_proteins_9
ACY68791.1,3263546,ESM1b_IEDB_LBCE_proteins_9
ACY69992.1,3481035,ESM1b_IEDB_LBCE_proteins_9
ACY70637.1,20892028,ESM1b_IEDB_LBCE_proteins_9
ACY70710.1,20888802,ESM1b_IEDB_LBCE_proteins_9
ACY70714.1,20893104,ESM1b_IEDB_LBCE_proteins_9
ACY70845.1,20883860,ESM1b_IEDB_LBCE_proteins_9
ACY74602.1,1616747,ESM1b_IEDB_LBCE_proteins_9
ACY74607.1,1818355,ESM1b_IEDB_LBCE_proteins_9
ACY74748.1,1731359,ESM1b_IEDB_LBCE_proteins_9
ACZ04360.1,1731899,ESM1b_IEDB_LBCE_proteins_9
ACZ04887.1,590521,ESM1b_IEDB_LBCE_proteins_9
ACZ06784.1,5488002,ESM1b_IEDB_LBCE_proteins_9
ACZ36808.1,573126,ESM1b_IEDB_LBCE_proteins_9
ACZ56253.1,1110914,ESM1b_IEDB_LBCE_proteins_9
ACZ56254.1,1121678,ESM1b_IEDB_LBCE_proteins_9
ACZ60112.1,18024539,ESM1b_IEDB_LBCE_proteins_9
ACZ60117.1,17996759,ESM1b_IEDB_LBCE_proteins_9
ACZ60118.1,18026373,ESM1b_IEDB_LBCE_proteins_9
ACZ67779.1,3227699,ESM1b_IEDB_LBCE_proteins_9
ACZ67789.1,3203874,ESM1b_IEDB_LBCE_proteins_9
ACZ71975.1,43488503,ESM1b_IEDB_LBCE_proteins_9
ACZ71976.1,7638203,ESM1b_IEDB_LBCE_proteins_9
ACZ71988.1,415817,ESM1b_IEDB_LBCE_proteins_9
ACZ72254.1,7638548,ESM1b_IEDB_LBCE_proteins_9
ADA59546.1,182237,ESM1b_IEDB_LBCE_proteins_9
ADA59630.1,147579,ESM1b_IEDB_LBCE_proteins_9
ADA59643.1,118692,ESM1b_IEDB_LBCE_proteins_9
ADA59649.1,194535,ESM1b_IEDB_LBCE_proteins_9
ADA59677.1,234941,ESM1b_IEDB_LBCE_proteins_9
ADA59742.1,141559,ESM1b_IEDB_LBCE_proteins_9
ADA59809.1,177230,ESM1b_IEDB_LBCE_proteins_9
ADA59811.1,118883,ESM1b_IEDB_LBCE_proteins_9
ADA59846.1,171415,ESM1b_IEDB_LBCE_proteins_9
ADA59898.1,153602,ESM1b_IEDB_LBCE_proteins_9
ADA59900.1,188321,ESM1b_IEDB_LBCE_proteins_9
ADA59901.1,228745,ESM1b_IEDB_LBCE_proteins_9
ADA59905.1,247137,ESM1b_IEDB_LBCE_proteins_9
ADA62484.2,1243550,ESM1b_IEDB_LBCE_proteins_9
ADA82072.1,305260,ESM1b_IEDB_LBCE_proteins_9
ADA85124.1,1371764,ESM1b_IEDB_LBCE_proteins_9
ADB08419.1,1168943,ESM1b_IEDB_LBCE_proteins_9
ADB08683.1,7565714,ESM1b_IEDB_LBCE_proteins_9
ADB55510.1,1028729,ESM1b_IEDB_LBCE_proteins_9
ADB77848.1,1731396,ESM1b_IEDB_LBCE_proteins_9
ADB92481.1,706225,ESM1b_IEDB_LBCE_proteins_9
ADB92484.1,809312,ESM1b_IEDB_LBCE_proteins_9
ADB92485.1,682563,ESM1b_IEDB_LBCE_proteins_9
ADB92486.1,827071,ESM1b_IEDB_LBCE_proteins_9
ADB92487.1,948752,ESM1b_IEDB_LBCE_proteins_9
ADB92489.1,821414,ESM1b_IEDB_LBCE_proteins_9
ADB96299.1,1366031,ESM1b_IEDB_LBCE_proteins_9
ADC29595.1,1638100,ESM1b_IEDB_LBCE_proteins_9
ADC34601.1,2132214,ESM1b_IEDB_LBCE_proteins_9
ADC35483.1,7637797,ESM1b_IEDB_LBCE_proteins_9
ADC35514.1,450093,ESM1b_IEDB_LBCE_proteins_9
ADC35661.1,619269,ESM1b_IEDB_LBCE_proteins_9
ADC35722.1,2683309,ESM1b_IEDB_LBCE_proteins_10
ADC53733.1,7606595,ESM1b_IEDB_LBCE_proteins_10
ADC92544.1,14341853,ESM1b_IEDB_LBCE_proteins_10
ADC98008.1,11703909,ESM1b_IEDB_LBCE_proteins_10
ADD10770.1,1061030,ESM1b_IEDB_LBCE_proteins_10
ADD13434.1,1544729,ESM1b_IEDB_LBCE_proteins_10
ADD13435.1,1068887,ESM1b_IEDB_LBCE_proteins_10
ADD13446.1,1514512,ESM1b_IEDB_LBCE_proteins_10
ADD13447.1,1047337,ESM1b_IEDB_LBCE_proteins_10
ADD13462.1,18454190,ESM1b_IEDB_LBCE_proteins_10
ADD13463.1,18454153,ESM1b_IEDB_LBCE_proteins_10
ADD17630.1,2584727,ESM1b_IEDB_LBCE_proteins_10
ADD25758.1,5009201,ESM1b_IEDB_LBCE_proteins_10
ADD25795.1,416216,ESM1b_IEDB_LBCE_proteins_10
ADD39051.1,4799498,ESM1b_IEDB_LBCE_proteins_10
ADD62408.1,1089084,ESM1b_IEDB_LBCE_proteins_10
ADD62481.1,3389491,ESM1b_IEDB_LBCE_proteins_10
ADD69958.1,18496034,ESM1b_IEDB_LBCE_proteins_10
ADD71057.1,1436533,ESM1b_IEDB_LBCE_proteins_10
ADD82907.1,2889091,ESM1b_IEDB_LBCE_proteins_10
ADD85162.1,590497,ESM1b_IEDB_LBCE_proteins_10
ADE07187.1,1839212,ESM1b_IEDB_LBCE_proteins_10
ADE10208.1,18520886,ESM1b_IEDB_LBCE_proteins_10
ADE20181.1,1545690,ESM1b_IEDB_LBCE_proteins_10
ADE20182.1,1546019,ESM1b_IEDB_LBCE_proteins_10
ADE34765.1,43502668,ESM1b_IEDB_LBCE_proteins_10
ADE34766.1,7559425,ESM1b_IEDB_LBCE_proteins_10
ADE62157.1,1656484,ESM1b_IEDB_LBCE_proteins_10
ADE62337.1,1013160,ESM1b_IEDB_LBCE_proteins_10
ADE95845.1,9164393,ESM1b_IEDB_LBCE_proteins_10
ADE95846.1,3517655,ESM1b_IEDB_LBCE_proteins_10
ADE95847.1,514783,ESM1b_IEDB_LBCE_proteins_10
ADF10254.1,573026,ESM1b_IEDB_LBCE_proteins_10
ADF30838.1,1249003,ESM1b_IEDB_LBCE_proteins_10
ADF32060.1,3062209,ESM1b_IEDB_LBCE_proteins_10
ADF36437.1,2891876,ESM1b_IEDB_LBCE_proteins_10
ADF49557.1,13863342,ESM1b_IEDB_LBCE_proteins_10
ADG07999.1,1360349,ESM1b_IEDB_LBCE_proteins_10
ADG08021.1,1360468,ESM1b_IEDB_LBCE_proteins_10
ADG36333.1,756873,ESM1b_IEDB_LBCE_proteins_10
ADG45180.1,5221185,ESM1b_IEDB_LBCE_proteins_10
ADG45204.1,4044711,ESM1b_IEDB_LBCE_proteins_10
ADG57604.1,13526941,ESM1b_IEDB_LBCE_proteins_10
ADG58108.1,1936889,ESM1b_IEDB_LBCE_proteins_10
ADG84885.1,1087406,ESM1b_IEDB_LBCE_proteins_10
ADH02196.1,885734,ESM1b_IEDB_LBCE_proteins_10
ADH02209.1,886121,ESM1b_IEDB_LBCE_proteins_10
ADH43195.1,3104624,ESM1b_IEDB_LBCE_proteins_10
ADH59732.1,23987663,ESM1b_IEDB_LBCE_proteins_10
ADH93591.1,2144156,ESM1b_IEDB_LBCE_proteins_10
ADI33153.1,5234449,ESM1b_IEDB_LBCE_proteins_10
ADI44327.1,375471,ESM1b_IEDB_LBCE_proteins_10
ADI48360.1,601930,ESM1b_IEDB_LBCE_proteins_10
ADI51294.1,1580273,ESM1b_IEDB_LBCE_proteins_10
ADI51486.1,9438895,ESM1b_IEDB_LBCE_proteins_10
ADI60680.1,781726,ESM1b_IEDB_LBCE_proteins_10
ADI99532.1,2245969,ESM1b_IEDB_LBCE_proteins_10
ADJ29910.1,1180080,ESM1b_IEDB_LBCE_proteins_10
ADJ29912.1,13063895,ESM1b_IEDB_LBCE_proteins_10
ADJ37024.1,3129486,ESM1b_IEDB_LBCE_proteins_10
ADJ96598.1,1901522,ESM1b_IEDB_LBCE_proteins_10
ADK26989.1,4493253,ESM1b_IEDB_LBCE_proteins_10
ADK32633.1,1565359,ESM1b_IEDB_LBCE_proteins_10
ADK37674.1,630507,ESM1b_IEDB_LBCE_proteins_10
ADK37676.1,630387,ESM1b_IEDB_LBCE_proteins_10
ADK37677.1,630528,ESM1b_IEDB_LBCE_proteins_10
ADK37678.1,630320,ESM1b_IEDB_LBCE_proteins_10
ADK37686.1,909227,ESM1b_IEDB_LBCE_proteins_10
ADK37690.1,932761,ESM1b_IEDB_LBCE_proteins_10
ADK37692.1,932568,ESM1b_IEDB_LBCE_proteins_10
ADK37693.1,920746,ESM1b_IEDB_LBCE_proteins_10
ADK37697.1,920976,ESM1b_IEDB_LBCE_proteins_10
ADK37701.1,3164675,ESM1b_IEDB_LBCE_proteins_10
ADK37703.1,3142344,ESM1b_IEDB_LBCE_proteins_10
ADK37704.1,3170301,ESM1b_IEDB_LBCE_proteins_10
ADK37753.1,21002278,ESM1b_IEDB_LBCE_proteins_10
ADK56614.1,2198078,ESM1b_IEDB_LBCE_proteins_10
ADK74113.1,5541953,ESM1b_IEDB_LBCE_proteins_10
ADK78686.1,3041660,ESM1b_IEDB_LBCE_proteins_10
ADK87038.1,10027189,ESM1b_IEDB_LBCE_proteins_10
ADK88943.1,1111103,ESM1b_IEDB_LBCE_proteins_10
ADL39515.1,642704,ESM1b_IEDB_LBCE_proteins_10
ADM23344.1,5239214,ESM1b_IEDB_LBCE_proteins_10
ADM33784.1,3756747,ESM1b_IEDB_LBCE_proteins_10
ADM45872.1,3213139,ESM1b_IEDB_LBCE_proteins_10
ADM72957.1,1792153,ESM1b_IEDB_LBCE_proteins_10
ADN03337.1,44309768,ESM1b_IEDB_LBCE_proteins_10
ADN03338.1,2242410,ESM1b_IEDB_LBCE_proteins_10
ADN03339.1,8211498,ESM1b_IEDB_LBCE_proteins_10
ADN03340.1,642307,ESM1b_IEDB_LBCE_proteins_10
ADN03343.1,2564284,ESM1b_IEDB_LBCE_proteins_10
ADN06458.1,4510231,ESM1b_IEDB_LBCE_proteins_10
ADN07626.1,5099986,ESM1b_IEDB_LBCE_proteins_10
ADN28046.1,14360106,ESM1b_IEDB_LBCE_proteins_10
ADN39440.1,3201570,ESM1b_IEDB_LBCE_proteins_10
ADN39441.1,2929644,ESM1b_IEDB_LBCE_proteins_10
ADN66053.1,932889,ESM1b_IEDB_LBCE_proteins_10
ADN66054.1,967698,ESM1b_IEDB_LBCE_proteins_10
ADO00990.1,4073070,ESM1b_IEDB_LBCE_proteins_10
ADO17928.1,171253,ESM1b_IEDB_LBCE_proteins_10
ADO24634.1,741361,ESM1b_IEDB_LBCE_proteins_10
ADO24641.1,741637,ESM1b_IEDB_LBCE_proteins_10
ADO24649.1,741551,ESM1b_IEDB_LBCE_proteins_10
ADO24650.1,741477,ESM1b_IEDB_LBCE_proteins_10
ADO24673.1,735768,ESM1b_IEDB_LBCE_proteins_10
ADO24677.1,735765,ESM1b_IEDB_LBCE_proteins_10
ADO24685.1,735515,ESM1b_IEDB_LBCE_proteins_10
ADO24692.1,735816,ESM1b_IEDB_LBCE_proteins_10
ADO24699.1,741593,ESM1b_IEDB_LBCE_proteins_10
ADO24700.1,741405,ESM1b_IEDB_LBCE_proteins_10
ADO24705.1,741306,ESM1b_IEDB_LBCE_proteins_10
ADO34844.1,3558923,ESM1b_IEDB_LBCE_proteins_10
ADO39838.1,41382572,ESM1b_IEDB_LBCE_proteins_10
ADO85560.1,13525745,ESM1b_IEDB_LBCE_proteins_10
ADO86979.1,770210,ESM1b_IEDB_LBCE_proteins_10
ADP09623.1,735121,ESM1b_IEDB_LBCE_proteins_10
ADP20661.1,5096081,ESM1b_IEDB_LBCE_proteins_10
ADP24700.1,1332852,ESM1b_IEDB_LBCE_proteins_10
ADP37774.1,369396,ESM1b_IEDB_LBCE_proteins_10
ADP55739.1,1909074,ESM1b_IEDB_LBCE_proteins_10
ADP92425.1,578657,ESM1b_IEDB_LBCE_proteins_10
ADQ00969.1,20983172,ESM1b_IEDB_LBCE_proteins_10
ADQ37313.1,7606595,ESM1b_IEDB_LBCE_proteins_10
ADQ43751.1,2990075,ESM1b_IEDB_LBCE_proteins_10
ADQ53858.1,3595957,ESM1b_IEDB_LBCE_proteins_10
ADQ77533.1,1874521,ESM1b_IEDB_LBCE_proteins_10
ADR01301.1,3516123,ESM1b_IEDB_LBCE_proteins_10
ADR82198.1,2044648,ESM1b_IEDB_LBCE_proteins_10
ADR83528.1,14356630,ESM1b_IEDB_LBCE_proteins_10
ADT63776.1,1925721,ESM1b_IEDB_LBCE_proteins_10
ADU02154.1,3286571,ESM1b_IEDB_LBCE_proteins_10
ADU02647.1,2833102,ESM1b_IEDB_LBCE_proteins_10
ADU04573.1,1947308,ESM1b_IEDB_LBCE_proteins_10
ADU05399.1,14357965,ESM1b_IEDB_LBCE_proteins_10
ADU56664.1,14341862,ESM1b_IEDB_LBCE_proteins_10
ADU76222.1,20880555,ESM1b_IEDB_LBCE_proteins_10
ADV04400.1,3256775,ESM1b_IEDB_LBCE_proteins_10
ADV04529.1,18579278,ESM1b_IEDB_LBCE_proteins_10
ADV31331.1,10372894,ESM1b_IEDB_LBCE_proteins_10
ADV38172.1,1243527,ESM1b_IEDB_LBCE_proteins_10
ADV38204.1,1243798,ESM1b_IEDB_LBCE_proteins_10
ADV39967.1,4496254,ESM1b_IEDB_LBCE_proteins_10
ADV58682.1,11388657,ESM1b_IEDB_LBCE_proteins_10
ADV71353.1,665608,ESM1b_IEDB_LBCE_proteins_10
ADW09010.1,1517749,ESM1b_IEDB_LBCE_proteins_10
ADW27428.1,874644,ESM1b_IEDB_LBCE_proteins_10
ADW80518.1,3233068,ESM1b_IEDB_LBCE_proteins_10
ADX06818.1,2943421,ESM1b_IEDB_LBCE_proteins_10
ADY11070.1,2849310,ESM1b_IEDB_LBCE_proteins_10
ADY38596.1,18455831,ESM1b_IEDB_LBCE_proteins_10
ADZ13293.1,4793549,ESM1b_IEDB_LBCE_proteins_10
ADZ13338.1,4823657,ESM1b_IEDB_LBCE_proteins_10
ADZ56445.1,5925322,ESM1b_IEDB_LBCE_proteins_10
ADZ56462.1,5879512,ESM1b_IEDB_LBCE_proteins_10
AEA10443.1,7638018,ESM1b_IEDB_LBCE_proteins_10
AEA10473.1,7637481,ESM1b_IEDB_LBCE_proteins_10
AEA10817.1,43515261,ESM1b_IEDB_LBCE_proteins_10
AEA11011.1,26951379,ESM1b_IEDB_LBCE_proteins_10
AEA11012.1,43484919,ESM1b_IEDB_LBCE_proteins_10
AEA11017.1,1289023,ESM1b_IEDB_LBCE_proteins_10
AEA11021.1,250347,ESM1b_IEDB_LBCE_proteins_10
AEA50978.1,1360229,ESM1b_IEDB_LBCE_proteins_10
AEB26708.1,1593906,ESM1b_IEDB_LBCE_proteins_10
AEB39851.1,5143310,ESM1b_IEDB_LBCE_proteins_10
AEB41395.1,1794174,ESM1b_IEDB_LBCE_proteins_10
AEB41488.1,1110887,ESM1b_IEDB_LBCE_proteins_10
AEB54655.1,1450128,ESM1b_IEDB_LBCE_proteins_10
AEC15099.1,2058143,ESM1b_IEDB_LBCE_proteins_10
AEC15337.1,1734256,ESM1b_IEDB_LBCE_proteins_10
AEF01186.1,5028314,ESM1b_IEDB_LBCE_proteins_10
AEG64817.1,3993009,ESM1b_IEDB_LBCE_proteins_10
AEG87057.1,2340806,ESM1b_IEDB_LBCE_proteins_10
AEG87980.1,1621068,ESM1b_IEDB_LBCE_proteins_10
AEH28241.1,18463287,ESM1b_IEDB_LBCE_proteins_10
AEH42694.1,3298857,ESM1b_IEDB_LBCE_proteins_10
AEI00313.1,18314409,ESM1b_IEDB_LBCE_proteins_10
AEI00314.1,18310421,ESM1b_IEDB_LBCE_proteins_10
AEI26313.1,18192310,ESM1b_IEDB_LBCE_proteins_10
AEI61846.1,875202,ESM1b_IEDB_LBCE_proteins_10
AEI61853.1,3068587,ESM1b_IEDB_LBCE_proteins_10
AEI70572.1,1007949,ESM1b_IEDB_LBCE_proteins_10
AEI71367.1,1747337,ESM1b_IEDB_LBCE_proteins_10
AEI73688.1,3042875,ESM1b_IEDB_LBCE_proteins_10
AEJ18140.1,2458057,ESM1b_IEDB_LBCE_proteins_10
AEJ84484.1,3035147,ESM1b_IEDB_LBCE_proteins_10
AEJ89912.1,2042377,ESM1b_IEDB_LBCE_proteins_10
AEJ90142.1,18566511,ESM1b_IEDB_LBCE_proteins_10
AEK25495.1,3919812,ESM1b_IEDB_LBCE_proteins_10
AEK27535.1,3697952,ESM1b_IEDB_LBCE_proteins_10
AEK75359.1,1480663,ESM1b_IEDB_LBCE_proteins_10
AEK79810.1,573311,ESM1b_IEDB_LBCE_proteins_10
AEK98145.1,13525112,ESM1b_IEDB_LBCE_proteins_10
AEK98149.1,13526098,ESM1b_IEDB_LBCE_proteins_10
AEK98534.1,13526407,ESM1b_IEDB_LBCE_proteins_10
AEL75044.1,3348091,ESM1b_IEDB_LBCE_proteins_10
AEM36009.1,8087633,ESM1b_IEDB_LBCE_proteins_10
AEN19355.1,43595231,ESM1b_IEDB_LBCE_proteins_10
AEN19357.1,2457966,ESM1b_IEDB_LBCE_proteins_10
AEN19358.1,8244643,ESM1b_IEDB_LBCE_proteins_10
AEN19362.1,2605145,ESM1b_IEDB_LBCE_proteins_10
AEN19363.1,43609130,ESM1b_IEDB_LBCE_proteins_10
AEN19365.1,2457849,ESM1b_IEDB_LBCE_proteins_10
AEN19366.1,8243502,ESM1b_IEDB_LBCE_proteins_10
AEN19370.1,2604682,ESM1b_IEDB_LBCE_proteins_10
AEN19720.1,1359905,ESM1b_IEDB_LBCE_proteins_10
AEN75263.1,21059307,ESM1b_IEDB_LBCE_proteins_10
AEN75265.1,21034385,ESM1b_IEDB_LBCE_proteins_10
AEN75266.1,21060760,ESM1b_IEDB_LBCE_proteins_10
AEO23054.1,3332467,ESM1b_IEDB_LBCE_proteins_10
AEO72440.1,21102883,ESM1b_IEDB_LBCE_proteins_10
AEP35393.1,1747458,ESM1b_IEDB_LBCE_proteins_10
AEP35491.1,1580453,ESM1b_IEDB_LBCE_proteins_10
AEP83821.1,5552569,ESM1b_IEDB_LBCE_proteins_10
AEP83825.1,3056135,ESM1b_IEDB_LBCE_proteins_10
AEQ35299.1,20986646,ESM1b_IEDB_LBCE_proteins_10
AEQ61276.1,13526778,ESM1b_IEDB_LBCE_proteins_10
AER05077.1,3602971,ESM1b_IEDB_LBCE_proteins_10
AER05433.1,4010403,ESM1b_IEDB_LBCE_proteins_10
AER05434.1,5174077,ESM1b_IEDB_LBCE_proteins_10
AER05493.1,1919230,ESM1b_IEDB_LBCE_proteins_10
AER12184.1,1342055,ESM1b_IEDB_LBCE_proteins_10
AER30328.1,1382392,ESM1b_IEDB_LBCE_proteins_10
AER30333.1,3060697,ESM1b_IEDB_LBCE_proteins_10
AER59712.1,3920572,ESM1b_IEDB_LBCE_proteins_10
AET43040.1,14358292,ESM1b_IEDB_LBCE_proteins_10
AET43255.1,20901204,ESM1b_IEDB_LBCE_proteins_10
AET99168.1,1734742,ESM1b_IEDB_LBCE_proteins_10
AET99191.1,786604,ESM1b_IEDB_LBCE_proteins_10
AET99203.1,808566,ESM1b_IEDB_LBCE_proteins_10
AET99208.1,820538,ESM1b_IEDB_LBCE_proteins_10
AET99209.1,808594,ESM1b_IEDB_LBCE_proteins_10
AEU03957.1,5564746,ESM1b_IEDB_LBCE_proteins_10
AEU12421.1,1786317,ESM1b_IEDB_LBCE_proteins_10
AEV23867.1,1263504,ESM1b_IEDB_LBCE_proteins_10
AEW50182.1,20883564,ESM1b_IEDB_LBCE_proteins_10
AEX09626.1,100773,ESM1b_IEDB_LBCE_proteins_10
AEX12162.1,869088,ESM1b_IEDB_LBCE_proteins_10
AEX12165.1,868733,ESM1b_IEDB_LBCE_proteins_10
AEX65549.1,20892179,ESM1b_IEDB_LBCE_proteins_10
AEX92981.1,2108783,ESM1b_IEDB_LBCE_proteins_10
AEZ00065.1,20894651,ESM1b_IEDB_LBCE_proteins_10
AEZ36112.1,2117429,ESM1b_IEDB_LBCE_proteins_10
AEZ53100.1,1428625,ESM1b_IEDB_LBCE_proteins_10
AFA45340.1,2081246,ESM1b_IEDB_LBCE_proteins_10
AFA51621.1,1591862,ESM1b_IEDB_LBCE_proteins_10
AFC36922.1,5238090,ESM1b_IEDB_LBCE_proteins_10
AFC87613.1,21102485,ESM1b_IEDB_LBCE_proteins_10
AFC98436.1,1596820,ESM1b_IEDB_LBCE_proteins_10
AFC98507.1,2564991,ESM1b_IEDB_LBCE_proteins_10
AFD18573.1,19196244,ESM1b_IEDB_LBCE_proteins_10
AFD50726.1,1243652,ESM1b_IEDB_LBCE_proteins_10
AFD56972.1,26952089,ESM1b_IEDB_LBCE_proteins_10
AFD64755.1,1238387,ESM1b_IEDB_LBCE_proteins_10
AFD64760.1,8185428,ESM1b_IEDB_LBCE_proteins_10
AFD98750.1,8179895,ESM1b_IEDB_LBCE_proteins_10
AFD98754.1,2193611,ESM1b_IEDB_LBCE_proteins_10
AFD98756.1,41483261,ESM1b_IEDB_LBCE_proteins_10
AFD98763.1,41482852,ESM1b_IEDB_LBCE_proteins_10
AFD98771.1,8185438,ESM1b_IEDB_LBCE_proteins_10
AFD98777.1,41485268,ESM1b_IEDB_LBCE_proteins_10
AFD98791.1,41482095,ESM1b_IEDB_LBCE_proteins_10
AFD98793.1,1313387,ESM1b_IEDB_LBCE_proteins_10
AFD98798.1,41481722,ESM1b_IEDB_LBCE_proteins_10
AFD98800.1,1313067,ESM1b_IEDB_LBCE_proteins_10
AFD98805.1,41488229,ESM1b_IEDB_LBCE_proteins_10
AFD98810.1,2193875,ESM1b_IEDB_LBCE_proteins_10
AFD98812.1,41486400,ESM1b_IEDB_LBCE_proteins_10
AFD98819.1,41492121,ESM1b_IEDB_LBCE_proteins_10
AFD98820.1,8186753,ESM1b_IEDB_LBCE_proteins_10
AFD98826.1,41486903,ESM1b_IEDB_LBCE_proteins_10
AFD98827.1,8184710,ESM1b_IEDB_LBCE_proteins_10
AFD98833.1,41493569,ESM1b_IEDB_LBCE_proteins_10
AFD98834.1,8186101,ESM1b_IEDB_LBCE_proteins_10
AFD98835.1,1313225,ESM1b_IEDB_LBCE_proteins_10
AFE84776.1,2324626,ESM1b_IEDB_LBCE_proteins_10
AFE88887.1,3146411,ESM1b_IEDB_LBCE_proteins_10
AFE88888.1,3122970,ESM1b_IEDB_LBCE_proteins_10
AFF60282.1,537331,ESM1b_IEDB_LBCE_proteins_10
AFG24206.1,3035946,ESM1b_IEDB_LBCE_proteins_10
AFG24210.1,3521096,ESM1b_IEDB_LBCE_proteins_10
AFG28560.1,1808561,ESM1b_IEDB_LBCE_proteins_10
AFG55532.1,903294,ESM1b_IEDB_LBCE_proteins_10
AFH35033.1,20980895,ESM1b_IEDB_LBCE_proteins_10
AFH35035.1,20975894,ESM1b_IEDB_LBCE_proteins_10
AFH57825.1,1088195,ESM1b_IEDB_LBCE_proteins_10
AFH58021.1,8741767,ESM1b_IEDB_LBCE_proteins_10
AFH88227.1,6572994,ESM1b_IEDB_LBCE_proteins_10
AFI38984.1,4986177,ESM1b_IEDB_LBCE_proteins_10
AFI49430.1,25005232,ESM1b_IEDB_LBCE_proteins_10
AFI49431.1,7145496,ESM1b_IEDB_LBCE_proteins_10
AFI49432.1,381418,ESM1b_IEDB_LBCE_proteins_10
AFI49433.1,456707,ESM1b_IEDB_LBCE_proteins_10
AFI49435.1,2240557,ESM1b_IEDB_LBCE_proteins_10
AFI49447.1,3644678,ESM1b_IEDB_LBCE_proteins_10
AFI61552.1,1731395,ESM1b_IEDB_LBCE_proteins_10
AFI73263.1,3253021,ESM1b_IEDB_LBCE_proteins_10
AFJ04709.1,3137044,ESM1b_IEDB_LBCE_proteins_10
AFJ04890.1,2661351,ESM1b_IEDB_LBCE_proteins_10
AFJ06845.2,7165091,ESM1b_IEDB_LBCE_proteins_10
AFJ80778.1,1130000,ESM1b_IEDB_LBCE_proteins_10
AFK09220.1,2416286,ESM1b_IEDB_LBCE_proteins_10
AFK23434.1,440056,ESM1b_IEDB_LBCE_proteins_10
AFK23449.1,439979,ESM1b_IEDB_LBCE_proteins_10
AFK24474.1,590106,ESM1b_IEDB_LBCE_proteins_10
AFK65749.1,20896254,ESM1b_IEDB_LBCE_proteins_10
AFK91793.1,5552251,ESM1b_IEDB_LBCE_proteins_10
AFL02857.1,3006586,ESM1b_IEDB_LBCE_proteins_10
AFL65790.1,7596033,ESM1b_IEDB_LBCE_proteins_10
AFL71132.1,13525570,ESM1b_IEDB_LBCE_proteins_10
AFM43867.1,7639644,ESM1b_IEDB_LBCE_proteins_10
AFM72565.1,3286311,ESM1b_IEDB_LBCE_proteins_10
AFN69582.1,536013,ESM1b_IEDB_LBCE_proteins_10
AFN88225.1,1492290,ESM1b_IEDB_LBCE_proteins_10
AFO54722.1,1296334,ESM1b_IEDB_LBCE_proteins_10
AFO54796.1,1319777,ESM1b_IEDB_LBCE_proteins_10
AFO70496.1,41488110,ESM1b_IEDB_LBCE_proteins_10
AFO70499.1,1319798,ESM1b_IEDB_LBCE_proteins_10
AFP27206.1,20881851,ESM1b_IEDB_LBCE_proteins_10
AFQ32891.1,3761667,ESM1b_IEDB_LBCE_proteins_10
AFQ55883.1,41486738,ESM1b_IEDB_LBCE_proteins_10
AFQ55887.1,1319707,ESM1b_IEDB_LBCE_proteins_10
AFQ60540.1,654276,ESM1b_IEDB_LBCE_proteins_10
AFR45531.1,1147257,ESM1b_IEDB_LBCE_proteins_10
AFR45548.1,1182156,ESM1b_IEDB_LBCE_proteins_10
AFR45555.1,1022772,ESM1b_IEDB_LBCE_proteins_10
AFR45556.1,1018441,ESM1b_IEDB_LBCE_proteins_10
AFR45573.1,1393808,ESM1b_IEDB_LBCE_proteins_10
AFR58685.1,43512770,ESM1b_IEDB_LBCE_proteins_10
AFR58690.1,1289087,ESM1b_IEDB_LBCE_proteins_10
AFR66760.1,3047295,ESM1b_IEDB_LBCE_proteins_10
AFR79249.1,25003945,ESM1b_IEDB_LBCE_proteins_10
AFR79252.1,456588,ESM1b_IEDB_LBCE_proteins_10
AFR79255.1,41761896,ESM1b_IEDB_LBCE_proteins_10
AFR79256.1,24999833,ESM1b_IEDB_LBCE_proteins_10
AFR79257.1,7151469,ESM1b_IEDB_LBCE_proteins_10
AFR79327.1,3035238,ESM1b_IEDB_LBCE_proteins_10
AFS68486.1,10147675,ESM1b_IEDB_LBCE_proteins_10
AFS68499.1,10148253,ESM1b_IEDB_LBCE_proteins_10
AFS88936.1,8178383,ESM1b_IEDB_LBCE_proteins_10
AFU23684.1,1633885,ESM1b_IEDB_LBCE_proteins_10
AFU50753.1,781940,ESM1b_IEDB_LBCE_proteins_10
